,ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk
28018,5068784,F,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-13396,-3853,1,1,1,0,Private service staff,1.0,-9.0,0
28019,5088535,F,N,Y,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24026,365243,1,0,0,0,,2.0,-38.0,0
28020,5140178,F,N,Y,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9759,-2410,1,0,0,0,,1.0,-44.0,0
28021,5053298,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20382,365243,1,0,0,0,,2.0,-4.0,0
28022,5037096,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18458,-2104,1,0,0,0,Core staff,1.0,-22.0,0
28023,5118033,F,N,N,2,121500.0,Working,Higher education,Married,House / apartment,-11697,-614,1,0,0,0,HR staff,4.0,-23.0,0
28024,5066710,F,N,N,0,247500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24511,365243,1,0,0,0,,1.0,-42.0,1
28025,5125841,M,Y,Y,0,382500.0,Working,Higher education,Married,House / apartment,-11864,-1748,1,0,1,0,IT staff,2.0,-8.0,0
28026,5023584,M,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-14364,-6352,1,0,0,0,Laborers,1.0,-49.0,0
28027,5054507,F,N,Y,0,243000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22702,365243,1,0,0,0,,2.0,-30.0,0
28028,5118567,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18650,-1892,1,0,0,0,Laborers,1.0,-38.0,0
28029,5114628,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19738,-286,1,1,0,0,Sales staff,2.0,-31.0,0
28030,5044592,F,N,N,2,450000.0,Working,Higher education,Married,House / apartment,-11870,-221,1,0,0,0,Core staff,4.0,-15.0,0
28031,5117632,M,Y,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18795,365243,1,0,1,0,,2.0,-36.0,0
28032,5009490,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16196,-6218,1,1,1,0,Laborers,2.0,-39.0,0
28033,5146458,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15407,-1801,1,0,0,0,Waiters/barmen staff,2.0,-33.0,0
28034,5061908,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16940,-563,1,0,0,0,Laborers,2.0,-22.0,0
28035,5041534,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-13474,-2894,1,1,1,0,Accountants,2.0,-14.0,0
28036,5054264,M,Y,N,2,427500.0,Commercial associate,Higher education,Married,House / apartment,-14561,-4745,1,0,1,0,,4.0,-57.0,0
28037,5116526,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14133,-185,1,0,1,0,Sales staff,3.0,-33.0,0
28038,5113989,M,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-19484,-6798,1,0,0,0,Managers,2.0,-26.0,0
28039,5036051,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,With parents,-10784,-3082,1,0,0,0,Laborers,2.0,-49.0,0
28040,5062016,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11342,-2389,1,0,0,0,,1.0,-59.0,0
28041,5029659,F,N,Y,0,630000.0,Working,Higher education,Separated,House / apartment,-22001,-1539,1,1,1,0,Accountants,1.0,-29.0,0
28042,5116332,F,Y,Y,0,162000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-21152,-397,1,0,0,0,Managers,2.0,-21.0,0
28043,5052876,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17915,-3366,1,0,0,0,Drivers,2.0,-22.0,0
28044,5095809,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10720,-128,1,1,0,0,Sales staff,4.0,-58.0,0
28045,5089594,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14011,-978,1,0,0,0,Managers,2.0,-42.0,0
28046,5135263,F,N,Y,0,144000.0,State servant,Higher education,Single / not married,House / apartment,-12795,-767,1,0,0,0,,1.0,-2.0,0
28047,5022548,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,-11984,-2043,1,0,0,1,Core staff,1.0,-16.0,0
28048,5118411,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-20014,-249,1,1,1,0,Security staff,2.0,-11.0,0
28049,5066670,F,N,Y,0,324000.0,Working,Secondary / secondary special,Separated,House / apartment,-16120,-1557,1,0,0,0,High skill tech staff,1.0,-7.0,0
28050,5053866,F,N,N,1,157500.0,Working,Higher education,Married,House / apartment,-13167,-1641,1,0,0,0,Sales staff,3.0,-5.0,0
28051,5126266,M,Y,N,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-9509,-2662,1,1,1,0,Drivers,4.0,-29.0,0
28052,5041616,F,Y,Y,1,180000.0,Working,Higher education,Married,House / apartment,-15496,-2590,1,0,0,0,Core staff,3.0,-33.0,0
28053,5096637,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14209,-7249,1,1,0,0,,2.0,-39.0,0
28054,5091115,M,N,Y,1,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14785,-3018,1,1,1,0,Laborers,3.0,-34.0,0
28055,5009579,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21316,365243,1,0,0,0,,2.0,-4.0,0
28056,5068397,F,N,Y,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,-21344,365243,1,0,1,1,,1.0,-52.0,0
28057,5086033,F,N,Y,0,405000.0,Working,Higher education,Married,House / apartment,-17465,-7627,1,0,0,0,,2.0,-51.0,0
28058,5105187,M,N,Y,0,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10499,-545,1,0,0,1,Laborers,1.0,-25.0,0
28059,5029794,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18256,-2391,1,0,0,0,Sales staff,1.0,-19.0,0
28060,5143584,F,N,Y,1,234000.0,State servant,Secondary / secondary special,Civil marriage,With parents,-14824,-5831,1,0,0,0,Cooking staff,3.0,-42.0,0
28061,5117566,M,N,N,0,337500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22440,365243,1,0,0,0,,2.0,-7.0,0
28062,5068473,F,N,N,1,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15150,-719,1,0,0,0,Medicine staff,3.0,-47.0,0
28063,5149681,F,Y,Y,3,405000.0,Working,Secondary / secondary special,Married,House / apartment,-13886,-4003,1,0,0,0,Accountants,5.0,-22.0,0
28064,5061654,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16859,-1659,1,1,1,0,Drivers,2.0,-17.0,0
28065,5046420,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21387,365243,1,0,0,0,,2.0,-15.0,0
28066,5024165,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13350,-1981,1,0,0,0,Laborers,5.0,-2.0,0
28067,5096629,F,Y,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10240,-1589,1,1,0,0,,1.0,-55.0,0
28068,5038682,F,N,N,1,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-18133,365243,1,0,0,0,,3.0,-17.0,0
28069,5067030,M,N,N,0,270000.0,Working,Incomplete higher,Single / not married,House / apartment,-8684,-218,1,0,0,0,,1.0,-21.0,0
28070,5116828,M,Y,Y,3,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15438,-4872,1,0,0,0,Drivers,5.0,-22.0,0
28071,5087653,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24580,365243,1,0,0,0,,1.0,-35.0,0
28072,5091748,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-11185,-1416,1,0,0,0,,3.0,-1.0,0
28073,5050888,M,Y,N,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18875,365243,1,0,0,0,,2.0,-40.0,0
28074,5024850,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-11511,-519,1,0,0,0,High skill tech staff,1.0,-13.0,0
28075,5118138,M,Y,N,2,135000.0,Working,Higher education,Married,With parents,-11645,-5056,1,0,1,0,Laborers,4.0,-44.0,0
28076,5115556,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-14810,-1655,1,0,0,0,Laborers,2.0,-8.0,0
28077,5100280,M,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18459,-826,1,0,0,0,,2.0,-12.0,0
28078,5050510,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19488,-3119,1,1,0,0,Sales staff,2.0,-25.0,0
28079,5065338,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18613,-3883,1,0,0,0,Laborers,3.0,-10.0,0
28080,5026247,F,N,N,0,135000.0,Pensioner,Higher education,Widow,House / apartment,-21232,365243,1,0,1,0,,1.0,-47.0,0
28081,5021854,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-10981,-1766,1,0,0,1,Laborers,2.0,-14.0,0
28082,5010990,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,2.0,-32.0,0
28083,5047816,F,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10445,-249,1,0,0,0,Laborers,2.0,-32.0,0
28084,5051010,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10448,-3392,1,1,1,1,Realty agents,3.0,-15.0,0
28085,5050731,F,N,N,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,-11712,-4822,1,0,1,1,HR staff,1.0,-44.0,1
28086,5009220,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,2.0,-27.0,0
28087,5100080,M,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16388,365243,1,0,0,0,,3.0,-10.0,0
28088,5010488,M,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19987,365243,1,0,0,0,,2.0,-1.0,0
28089,5150330,M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-12173,-309,1,0,0,0,Laborers,2.0,-5.0,0
28090,5116240,F,Y,Y,2,94500.0,Working,Secondary / secondary special,Married,House / apartment,-12628,-3487,1,0,0,0,Cooking staff,4.0,-6.0,0
28091,5090629,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19983,365243,1,0,0,1,,2.0,-10.0,0
28092,5033669,F,N,N,1,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9235,-209,1,0,0,0,Sales staff,2.0,-26.0,0
28093,5023975,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15167,-2162,1,0,0,0,Drivers,3.0,-38.0,0
28094,5106060,M,Y,N,0,261000.0,State servant,Higher education,Married,Municipal apartment,-11117,-2676,1,0,0,0,Core staff,2.0,-21.0,0
28095,5095077,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22504,365243,1,0,1,0,,1.0,-27.0,0
28096,5095616,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11214,-1254,1,0,0,0,,3.0,-46.0,0
28097,5089506,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,-13810,-1678,1,1,1,1,Core staff,3.0,-28.0,0
28098,5088684,M,Y,Y,0,184500.0,Commercial associate,Secondary / secondary special,Married,With parents,-19876,-499,1,0,0,0,Security staff,2.0,-28.0,0
28099,5041962,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11009,-1434,1,1,1,0,Low-skill Laborers,2.0,-49.0,0
28100,5089512,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,-13810,-1678,1,1,1,1,Core staff,3.0,-6.0,0
28101,5143270,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20578,365243,1,0,1,0,,2.0,-13.0,0
28102,5115825,F,Y,Y,0,742500.0,Pensioner,Higher education,Separated,House / apartment,-21792,365243,1,0,0,0,,1.0,-14.0,0
28103,5097078,F,Y,Y,0,225000.0,Working,Incomplete higher,Civil marriage,House / apartment,-16968,-5754,1,0,0,1,,2.0,-8.0,0
28104,5053783,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19487,-3255,1,0,1,0,Laborers,1.0,-58.0,0
28105,5068619,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22723,365243,1,0,0,0,,2.0,-40.0,0
28106,5041221,M,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10886,-308,1,0,0,0,Laborers,1.0,-18.0,0
28107,5008874,F,N,Y,2,126000.0,Commercial associate,Higher education,Married,House / apartment,-12411,-1773,1,0,0,1,Managers,4.0,-45.0,0
28108,5143255,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20578,365243,1,0,1,0,,2.0,-10.0,0
28109,5148956,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,-17708,-5555,1,0,0,0,Laborers,2.0,-47.0,0
28110,5061681,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-11822,-4246,1,0,0,0,,2.0,-46.0,0
28111,5148677,F,N,N,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18828,-6195,1,0,0,0,,2.0,-40.0,0
28112,5010702,F,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4.0,-20.0,0
28113,5139816,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0,-51.0,0
28114,5009401,F,N,N,1,76500.0,Working,Higher education,Civil marriage,House / apartment,-12506,-495,1,1,0,0,Accountants,3.0,-56.0,0
28115,5096610,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-13528,-980,1,1,1,0,Core staff,3.0,-1.0,0
28116,5050764,F,N,N,2,337500.0,Working,Secondary / secondary special,Married,House / apartment,-10990,-2174,1,0,0,0,Core staff,4.0,-49.0,0
28117,5062709,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14510,-3805,1,0,0,0,Core staff,3.0,-5.0,0
28118,5135691,M,Y,N,0,225000.0,Working,Incomplete higher,Civil marriage,House / apartment,-10659,-413,1,0,0,0,Security staff,2.0,-10.0,0
28119,5011002,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,1,0,0,1,Sales staff,2.0,-34.0,0
28120,5038840,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18427,-1296,1,0,0,0,Laborers,2.0,-1.0,0
28121,5091134,F,N,Y,0,166500.0,Pensioner,Higher education,Married,House / apartment,-22559,365243,1,0,0,0,,2.0,-45.0,0
28122,5096305,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9320,-2257,1,0,0,0,High skill tech staff,3.0,-19.0,0
28123,5117080,F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,-9948,-704,1,0,0,0,Accountants,2.0,-31.0,0
28124,5024914,F,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15714,-458,1,1,1,0,,1.0,-34.0,0
28125,5022199,M,Y,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11945,-735,1,0,0,1,Laborers,5.0,-27.0,0
28126,5095230,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9868,-1221,1,1,1,0,Laborers,2.0,-19.0,0
28127,5116641,F,N,Y,0,261000.0,Working,Secondary / secondary special,Married,House / apartment,-20047,-2559,1,0,0,0,Laborers,2.0,-41.0,0
28128,5132572,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14934,-1350,1,0,1,0,Sales staff,3.0,-2.0,0
28129,5046325,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15466,-2269,1,0,1,0,Low-skill Laborers,3.0,-39.0,0
28130,5118351,M,Y,N,2,162000.0,Working,Secondary / secondary special,Married,House / apartment,-12674,-1376,1,1,0,0,,4.0,-6.0,0
28131,5105434,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14358,-2317,1,0,0,0,,4.0,-40.0,0
28132,5033491,M,Y,N,0,405000.0,Commercial associate,Higher education,Married,Office apartment,-13631,-994,1,1,1,0,,2.0,-16.0,0
28133,5096619,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14461,-1589,1,0,1,0,Laborers,3.0,-22.0,0
28134,5053445,F,N,Y,1,135000.0,Commercial associate,Higher education,Separated,House / apartment,-16352,-3772,1,0,0,0,Accountants,2.0,-55.0,0
28135,5091229,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-10718,-3852,1,1,1,0,Laborers,4.0,-30.0,0
28136,5048150,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18103,-3840,1,0,0,0,Laborers,2.0,-14.0,0
28137,5090179,M,Y,Y,0,378000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18570,-2805,1,0,1,0,Managers,1.0,-12.0,0
28138,5085806,F,Y,Y,0,315000.0,State servant,Higher education,Married,House / apartment,-19571,-1081,1,0,0,1,Drivers,2.0,-8.0,0
28139,5149608,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,Rented apartment,-10347,-2420,1,0,0,0,Core staff,2.0,-21.0,0
28140,5117508,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12161,-127,1,1,0,0,Cooking staff,4.0,-47.0,0
28141,5096564,F,N,N,0,54000.0,Working,Higher education,Married,House / apartment,-14923,-4723,1,1,0,0,Medicine staff,2.0,-31.0,0
28142,5048304,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,-21887,-1526,1,0,0,0,Core staff,1.0,-12.0,0
28143,5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16723,-712,1,1,0,0,Managers,2.0,-14.0,0
28144,5037266,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11892,-1322,1,0,0,0,Drivers,1.0,-11.0,0
28145,5126365,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13566,-1900,1,1,0,0,High skill tech staff,2.0,-1.0,0
28146,5024206,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16278,-2712,1,1,1,0,,1.0,-41.0,0
28147,5117600,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-14098,-2257,1,0,0,0,Core staff,2.0,-18.0,0
28148,5067353,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-14432,-4493,1,1,0,1,,2.0,-33.0,0
28149,5062439,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,-36.0,0
28150,5066966,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17542,-645,1,0,0,1,Drivers,2.0,-42.0,0
28151,5010826,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0,-29.0,0
28152,5053163,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23774,365243,1,0,0,0,,1.0,-12.0,0
28153,5135583,M,Y,Y,2,265500.0,Working,Higher education,Married,House / apartment,-11630,-1904,1,0,0,0,Laborers,4.0,-33.0,0
28154,5091601,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-22318,-565,1,0,0,0,Cleaning staff,2.0,-32.0,0
28155,5149919,F,N,Y,1,252000.0,State servant,Higher education,Single / not married,House / apartment,-15978,-2389,1,0,0,1,Core staff,2.0,-12.0,0
28156,5132919,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11053,-1626,1,0,0,0,Laborers,2.0,-14.0,0
28157,5112972,F,N,N,0,108000.0,State servant,Secondary / secondary special,Married,House / apartment,-18235,-10629,1,1,0,0,Medicine staff,2.0,-6.0,0
28158,5135576,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11749,-992,1,0,0,0,Medicine staff,2.0,-23.0,0
28159,5066591,F,N,N,1,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14805,-1922,1,0,0,0,Sales staff,3.0,-39.0,0
28160,5038900,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22886,365243,1,0,1,0,,2.0,-2.0,0
28161,5047857,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,-12569,-3322,1,0,0,0,,3.0,-38.0,0
28162,5068168,F,N,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,-13097,-1785,1,0,0,1,,1.0,-4.0,0
28163,5096157,F,Y,N,1,450000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19772,365243,1,0,1,0,,3.0,-21.0,0
28164,5143335,F,N,Y,1,198000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18530,-1596,1,1,1,0,Private service staff,2.0,-34.0,0
28165,5149313,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-18838,-5981,1,0,0,0,Managers,2.0,-10.0,0
28166,5053080,F,N,N,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18643,-658,1,0,0,0,High skill tech staff,1.0,-4.0,0
28167,5022033,M,N,Y,0,143100.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22776,365243,1,0,1,0,,2.0,-39.0,0
28168,5115459,M,N,N,0,157500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-9361,-164,1,1,0,0,Waiters/barmen staff,2.0,-2.0,0
28169,5116324,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14212,-1889,1,0,0,0,Laborers,4.0,-43.0,0
28170,5089532,F,Y,N,0,315000.0,Working,Higher education,Married,Co-op apartment,-13064,-2286,1,1,0,0,Medicine staff,2.0,-33.0,0
28171,5099932,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,Office apartment,-15090,-6761,1,0,0,0,Managers,3.0,-33.0,0
28172,5021479,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11905,-2470,1,0,1,1,Cooking staff,2.0,-3.0,0
28173,5079211,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17474,-1152,1,0,0,0,Laborers,2.0,-5.0,0
28174,5118575,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,-11490,-826,1,1,0,0,Drivers,1.0,-13.0,0
28175,5068291,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,-11028,-110,1,0,0,0,Sales staff,3.0,-22.0,0
28176,5033818,F,N,Y,0,135000.0,Working,Higher education,Single / not married,Office apartment,-13616,-4227,1,1,1,0,Managers,1.0,-22.0,0
28177,5010411,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21854,365243,1,0,0,0,,2.0,-28.0,0
28178,5053611,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-20589,-3680,1,0,0,0,,2.0,-17.0,0
28179,5142740,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,-11112,-469,1,1,1,0,Managers,3.0,-45.0,1
28180,5061113,M,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-20008,-5585,1,0,0,0,Security staff,2.0,-32.0,0
28181,5047867,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,-12569,-3322,1,0,0,0,,3.0,-46.0,0
28182,5117519,F,N,N,1,144000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-14427,-3506,1,1,1,0,High skill tech staff,2.0,-36.0,0
28183,5036660,F,Y,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23835,365243,1,0,0,0,,2.0,-9.0,1
28184,5062071,M,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12715,-5707,1,1,1,0,,2.0,-10.0,0
28185,5088737,F,Y,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-19670,-2446,1,0,0,0,,1.0,-24.0,0
28186,5091886,F,N,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15864,-2696,1,0,1,0,High skill tech staff,3.0,-29.0,0
28187,5095314,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-12322,-3717,1,0,0,0,Core staff,2.0,-17.0,0
28188,5038542,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-9479,-1143,1,0,0,0,Laborers,2.0,-20.0,0
28189,5132422,F,Y,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-18409,-3482,1,0,0,0,Sales staff,2.0,-53.0,0
28190,5054426,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11812,-1642,1,1,0,0,Core staff,2.0,-9.0,0
28191,5088901,F,N,Y,1,117000.0,Working,Higher education,Married,House / apartment,-18989,-551,1,1,0,0,Cleaning staff,3.0,-1.0,0
28192,5021584,F,N,N,1,40500.0,State servant,Secondary / secondary special,Married,Rented apartment,-13052,-1952,1,0,0,0,Cooking staff,3.0,-20.0,0
28193,5065515,F,N,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-19653,-5953,1,0,0,0,,2.0,-11.0,0
28194,5024421,M,N,N,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17386,-3503,1,0,0,0,Laborers,2.0,-6.0,0
28195,5029047,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23225,365243,1,0,0,0,,2.0,-32.0,0
28196,5067711,F,N,Y,1,337500.0,Working,Academic degree,Single / not married,House / apartment,-12555,-2769,1,0,0,0,,2.0,-11.0,0
28197,5009838,F,N,N,0,135000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-13120,-5578,1,0,0,0,Medicine staff,2.0,-60.0,0
28198,5090427,F,N,Y,0,252000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18901,-1375,1,0,0,0,Laborers,1.0,-47.0,0
28199,5050857,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9488,-1505,1,0,0,0,High skill tech staff,1.0,-3.0,0
28200,5078944,M,Y,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22605,365243,1,0,1,0,,2.0,-6.0,0
28201,5041781,M,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14966,-399,1,1,0,0,,4.0,-3.0,0
28202,5135500,F,Y,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,-17979,-1782,1,1,0,0,Laborers,1.0,-21.0,0
