ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk
5044490,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-16641,-1407,1,0,0,0,,1.0,-2.0,0
5023558,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1.0,-25.0,0
5088857,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-12002,-1251,1,1,0,0,Managers,4.0,-26.0,0
5091618,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-12013,-3973,1,1,0,0,Accountants,2.0,-52.0,0
5089650,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16378,-370,1,1,0,0,Core staff,1.0,-60.0,0
5090580,F,Y,Y,1,225000.0,Working,Incomplete higher,Single / not married,With parents,-10289,-2348,1,0,0,0,Medicine staff,2.0,-55.0,0
5117570,F,Y,N,0,112500.0,Working,Higher education,Married,House / apartment,-11796,-2134,1,0,0,0,Laborers,2.0,-26.0,0
5068011,M,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23093,-659,1,1,0,0,Security staff,2.0,-14.0,0
5143618,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23208,365243,1,0,1,0,,2.0,-24.0,0
5148426,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16891,-3332,1,1,1,0,Drivers,2.0,-38.0,0
5149305,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-14462,-1871,1,0,1,1,,2.0,-17.0,0
5091516,F,N,N,0,148500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14920,-2177,1,0,0,0,Sales staff,2.0,-15.0,0
5022466,M,Y,Y,0,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-17309,-3500,1,0,0,0,,2.0,-41.0,0
5028327,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17988,-630,1,0,1,0,Sales staff,2.0,-7.0,0
5146150,F,Y,Y,0,675000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14480,-3718,1,0,1,0,,2.0,-8.0,0
5061122,F,N,Y,1,324000.0,State servant,Higher education,Married,House / apartment,-13482,-4795,1,0,0,0,Managers,3.0,-42.0,0
5029269,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,-13456,-992,1,0,0,0,Drivers,4.0,-43.0,0
5142925,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,-12454,-4030,1,1,1,0,Sales staff,3.0,-21.0,0
5010691,M,N,N,0,202500.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,1,0,0,0,,2.0,-12.0,0
5090696,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-16188,-309,1,1,1,1,Sales staff,2.0,-11.0,0
5114442,F,Y,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-15999,-3269,1,1,0,0,Sales staff,3.0,-34.0,0
5021797,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,-26.0,0
5023095,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-16868,-4161,1,0,0,0,Laborers,1.0,-50.0,0
5069434,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,Municipal apartment,-16896,-354,1,0,1,0,Sales staff,2.0,-8.0,0
5089824,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0,-34.0,0
5024172,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22042,365243,1,0,0,0,,2.0,-40.0,0
5088226,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21647,365243,1,0,0,0,,2.0,-47.0,0
5010545,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18184,-3021,1,0,1,1,Laborers,1.0,-15.0,0
5009934,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4.0,-10.0,0
5068428,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Married,House / apartment,-19070,-10490,1,0,0,0,Accountants,2.0,-19.0,0
5146145,M,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-18553,-4084,1,0,0,0,Managers,2.0,-5.0,0
5112636,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12942,-3253,1,0,0,0,,2.0,-60.0,0
5054658,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23300,365243,1,0,1,0,,1.0,-33.0,0
5137179,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11405,-1934,1,1,0,0,,2.0,-26.0,0
5100152,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407,-1345,1,0,0,0,HR staff,1.0,-6.0,0
5105531,F,N,Y,0,117000.0,State servant,Secondary / secondary special,Married,House / apartment,-17386,-9311,1,0,1,0,Medicine staff,2.0,-58.0,0
5061856,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8955,-1171,1,1,0,0,Sales staff,1.0,-4.0,0
5022484,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16951,-3017,1,1,1,0,,2.0,-3.0,0
5117335,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15027,-2257,1,0,1,0,Sales staff,1.0,-35.0,0
5149191,M,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,-9847,-502,1,0,1,1,Core staff,3.0,-10.0,0
5046162,F,Y,Y,0,45000.0,Pensioner,Higher education,Married,House / apartment,-22420,365243,1,0,1,0,,2.0,-1.0,0
5050574,F,N,N,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22113,365243,1,0,1,0,,2.0,-45.0,0
5149759,F,N,Y,1,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-13467,-3850,1,0,1,0,Medicine staff,2.0,-14.0,0
5115668,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,-13317,-3663,1,0,0,0,High skill tech staff,3.0,-49.0,0
5010239,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16507,-4331,1,0,0,0,Drivers,2.0,-6.0,0
5009726,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-9887,-2474,1,0,1,0,Sales staff,2.0,-7.0,0
5046404,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24216,365243,1,0,0,0,,1.0,-20.0,0
5125500,M,Y,N,0,112500.0,Commercial associate,Higher education,Married,With parents,-13461,-652,1,0,1,0,Core staff,2.0,-5.0,0
5022669,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9862,-2135,1,1,0,0,Laborers,1.0,-53.0,0
5033961,F,Y,N,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-15422,-3009,1,0,0,0,Laborers,2.0,-24.0,0
5024610,M,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23289,365243,1,0,1,0,,2.0,-25.0,0
5052679,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-15624,-8172,1,1,1,0,High skill tech staff,3.0,-26.0,0
5022284,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11664,-1466,1,0,0,0,Drivers,1.0,-32.0,0
5104985,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,-21629,365243,1,0,0,0,,1.0,-28.0,0
5036135,M,Y,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-18196,-2472,1,1,0,0,Managers,2.0,-5.0,0
5009814,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11813,-3266,1,1,1,0,Sales staff,3.0,-13.0,0
5092137,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17000,-5740,1,0,0,0,Cooking staff,2.0,-56.0,0
5067457,F,N,N,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-12845,-1278,1,0,0,0,Sales staff,3.0,-25.0,0
5126360,M,N,N,1,157500.0,Working,Higher education,Married,House / apartment,-12348,-380,1,0,1,0,,3.0,-15.0,0
5069403,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-9558,-2180,1,0,0,0,Laborers,1.0,-42.0,0
5009009,M,N,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2.0,-32.0,0
5048015,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,1,0,0,0,Laborers,4.0,-56.0,0
5116042,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13987,-985,1,0,0,1,Accountants,2.0,-56.0,0
5068018,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15438,-3377,1,0,0,0,Laborers,2.0,-46.0,0
5054336,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20641,-1064,1,0,1,0,Sales staff,2.0,-42.0,0
5148970,M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-14358,-5373,1,0,0,0,Cooking staff,1.0,-4.0,0
5112609,F,N,Y,0,135000.0,State servant,Higher education,Married,House / apartment,-18964,-8671,1,0,1,0,Core staff,2.0,-36.0,0
5042218,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18983,-460,1,0,0,0,Drivers,1.0,0.0,0
5067524,F,N,Y,0,675000.0,Working,Secondary / secondary special,Married,House / apartment,-17964,-6594,1,0,0,1,,2.0,-22.0,0
5067263,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-19982,-1724,1,0,1,0,,2.0,-32.0,0
5111135,M,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2215,1,0,0,0,Drivers,3.0,-19.0,0
5114614,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-19603,365243,1,0,1,1,,1.0,-2.0,0
5009035,F,N,N,0,255150.0,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2.0,-5.0,0
5061174,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13300,-3668,1,0,1,0,,5.0,-53.0,0
5100011,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19318,-918,1,1,1,0,Laborers,2.0,-51.0,0
5116495,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13120,-1493,1,0,0,0,Sales staff,4.0,-21.0,0
5096613,M,Y,N,5,211500.0,Working,Secondary / secondary special,Married,House / apartment,-13817,-1892,1,1,0,0,Laborers,7.0,-23.0,0
5118232,M,N,N,0,315000.0,Working,Higher education,Married,House / apartment,-10993,-949,1,1,0,0,,2.0,-2.0,0
5067237,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,-16995,-7264,1,0,0,0,Core staff,2.0,-29.0,0
5088108,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-16971,-375,1,0,0,0,,1.0,-33.0,0
5053241,M,Y,Y,2,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14477,-293,1,1,1,0,Drivers,4.0,-14.0,0
5135382,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20082,-4979,1,0,0,0,Sales staff,2.0,-54.0,0
5132960,F,N,Y,1,157500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-12676,-1350,1,0,0,0,Waiters/barmen staff,2.0,-5.0,0
5065809,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,1,1,1,0,Sales staff,3.0,-11.0,0
5096291,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-17401,-1346,1,1,0,0,,2.0,-2.0,0
5048485,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12992,-734,1,1,1,0,Drivers,2.0,-11.0,0
5148725,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,-13355,-625,1,0,0,0,Sales staff,2.0,-7.0,0
5126152,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-15888,-500,1,1,1,0,Laborers,1.0,-47.0,1
5113348,M,Y,N,0,270000.0,Working,Incomplete higher,Married,With parents,-9096,-2202,1,0,1,0,Laborers,2.0,-41.0,0
5067963,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-22111,-3854,1,0,0,0,Managers,2.0,-6.0,0
5053683,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16175,-2371,1,0,0,0,Drivers,3.0,-3.0,0
5024639,F,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,2.0,-29.0,0
5061747,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23929,365243,1,0,1,0,,1.0,-12.0,0
5035980,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21398,365243,1,0,0,0,,1.0,-19.0,0
5125926,F,Y,Y,0,540000.0,Commercial associate,Higher education,Separated,House / apartment,-19347,-104,1,0,1,1,,1.0,-4.0,0
5062714,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14510,-3805,1,0,0,0,Core staff,3.0,-51.0,0
5008880,F,N,Y,2,126000.0,Commercial associate,Higher education,Married,House / apartment,-12411,-1773,1,0,0,1,Managers,4.0,-10.0,0
5149988,F,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-16805,-806,1,0,0,0,,2.0,-32.0,0
5024748,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,2.0,-32.0,0
5090812,M,N,Y,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,-13386,-1708,1,0,0,1,Drivers,3.0,-8.0,0
5047993,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-19783,-3992,1,0,0,0,Managers,2.0,-28.0,0
5062494,M,N,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-9183,-2054,1,0,0,0,Drivers,3.0,-1.0,0
5146137,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10170,-2196,1,1,1,0,Cooking staff,2.0,-28.0,0
5025185,M,Y,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-9076,-1281,1,0,0,0,Laborers,4.0,-6.0,0
5033618,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18661,-1845,1,1,0,0,Laborers,2.0,-51.0,0
5022031,M,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14868,-3013,1,1,0,1,Security staff,3.0,-36.0,0
5142180,M,N,Y,2,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9732,-134,1,0,0,0,Low-skill Laborers,4.0,-1.0,0
5089084,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-18473,-2531,1,0,1,0,Cooking staff,1.0,-5.0,0
5067322,M,N,N,2,202500.0,Working,Lower secondary,Married,House / apartment,-13593,-2546,1,1,0,0,Laborers,4.0,-57.0,0
5042270,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-8768,-1038,1,0,0,0,Laborers,2.0,-9.0,0
5029132,F,N,Y,1,337500.0,State servant,Higher education,Separated,House / apartment,-10429,-1695,1,0,0,0,Core staff,2.0,-5.0,0
5009804,F,Y,N,0,382500.0,Working,Higher education,Married,House / apartment,-15435,-3965,1,1,1,0,,2.0,-41.0,0
5022972,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19065,365243,1,0,0,0,,2.0,-41.0,0
5118225,M,Y,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-20858,-3110,1,0,0,0,Laborers,2.0,-9.0,0
5022427,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16569,-517,1,0,0,0,Laborers,2.0,-35.0,1
5028872,F,Y,Y,0,234000.0,Working,Secondary / secondary special,Married,House / apartment,-18795,-2486,1,0,0,0,Laborers,2.0,-16.0,0
5096777,F,N,N,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21700,365243,1,0,0,0,,2.0,-5.0,0
5145891,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20362,365243,1,0,0,0,,2.0,-31.0,0
5066879,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13805,-1557,1,0,0,0,Laborers,1.0,-8.0,0
5149427,M,N,N,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8946,-867,1,0,0,0,Managers,1.0,-24.0,0
5105774,F,Y,N,1,171000.0,Commercial associate,Higher education,Married,House / apartment,-11082,-1976,1,1,0,0,Accountants,3.0,-19.0,0
5029236,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23137,365243,1,0,0,0,,1.0,-10.0,0
5053910,F,Y,N,0,225000.0,Working,Higher education,Civil marriage,House / apartment,-14438,-2433,1,0,0,0,Managers,2.0,-25.0,0
5142756,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11997,-3118,1,0,1,0,Sales staff,2.0,-4.0,0
5010307,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23413,365243,1,0,0,0,,2.0,-6.0,0
5052650,F,N,Y,0,225000.0,Working,Higher education,Widow,House / apartment,-20538,-5525,1,1,0,0,Sales staff,1.0,0.0,0
5009444,F,N,N,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-9489,-1682,1,0,1,0,,2.0,-8.0,0
5067154,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-21472,-9575,1,1,0,0,,1.0,-45.0,0
5118640,M,Y,N,0,900000.0,State servant,Higher education,Married,House / apartment,-23392,-1921,1,0,1,0,Core staff,2.0,-19.0,0
5024490,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,-10414,-2742,1,1,1,0,Laborers,3.0,-55.0,0
5111133,M,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2215,1,0,0,0,Drivers,3.0,-5.0,0
5113827,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-20163,-223,1,1,1,0,Core staff,2.0,-8.0,0
5090493,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21310,365243,1,0,0,0,,2.0,-28.0,0
5126486,F,N,N,0,76500.0,Working,Secondary / secondary special,Widow,House / apartment,-19709,-3271,1,0,0,0,Sales staff,1.0,-22.0,0
5095386,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-8900,-673,1,0,1,1,Core staff,3.0,-28.0,0
5045156,F,N,Y,1,58500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9662,-1072,1,1,1,0,Core staff,3.0,-40.0,0
5126566,F,Y,N,0,675000.0,Commercial associate,Higher education,Single / not married,House / apartment,-16500,-1535,1,0,0,0,Managers,1.0,-5.0,0
5067820,M,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17844,-1095,1,0,0,0,Sales staff,1.0,-4.0,0
5135608,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19064,-2939,1,0,0,0,,2.0,-11.0,0
5061144,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21454,365243,1,0,0,0,,2.0,-45.0,0
5079070,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12311,-2461,1,1,1,0,Laborers,2.0,-17.0,0
5068465,F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10175,-1966,1,0,1,0,Private service staff,3.0,-1.0,0
5029097,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,-11564,-2944,1,0,0,1,Managers,4.0,-24.0,0
5095627,F,N,N,1,171261.0,State servant,Secondary / secondary special,Single / not married,Rented apartment,-9673,-493,1,0,0,0,Medicine staff,2.0,-32.0,0
5056047,F,N,N,0,126000.0,State servant,Higher education,Married,House / apartment,-15234,-7756,1,0,0,0,Core staff,2.0,-25.0,0
5033902,M,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22600,365243,1,0,0,0,,2.0,-13.0,0
5028542,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23270,365243,1,0,0,1,,2.0,-12.0,0
5021438,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9547,-1340,1,0,0,0,Drivers,3.0,-18.0,0
5149017,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17375,-3759,1,0,0,0,,2.0,-8.0,0
5036964,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,Municipal apartment,-17626,-1071,1,0,0,0,Drivers,2.0,-19.0,0
5065791,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,1,0,0,1,Drivers,1.0,-25.0,0
5118629,F,Y,N,3,675000.0,Working,Secondary / secondary special,Married,House / apartment,-13808,-1831,1,0,0,0,Managers,5.0,-8.0,0
5065349,F,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-15160,-3974,1,0,0,0,High skill tech staff,2.0,-47.0,0
5091271,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23441,365243,1,0,0,0,,2.0,-38.0,0
5010636,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2.0,-35.0,0
5061879,F,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-18942,-4854,1,1,0,0,Sales staff,2.0,-26.0,0
5096978,F,Y,N,0,180000.0,Working,Incomplete higher,Single / not married,With parents,-9515,-1921,1,0,0,0,,1.0,-23.0,0
5068906,F,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15355,-4403,1,0,0,0,Sales staff,3.0,-1.0,0
5114283,M,N,N,1,189000.0,Working,Secondary / secondary special,Married,House / apartment,-8966,-985,1,1,0,0,Drivers,3.0,-8.0,0
5024596,F,N,Y,0,135000.0,State servant,Higher education,Single / not married,House / apartment,-8562,-246,1,1,1,0,Secretaries,1.0,-11.0,0
5116376,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,-10092,-976,1,0,0,0,,3.0,-16.0,0
5095940,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17340,-3596,1,0,1,0,Managers,2.0,-3.0,0
5042248,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16133,-582,1,0,0,0,Sales staff,2.0,-4.0,0
5114144,F,Y,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20612,365243,1,0,0,0,,2.0,-5.0,0
5142266,F,N,N,1,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15626,-422,1,0,0,0,,3.0,-6.0,0
5035434,F,Y,Y,0,180000.0,Working,Higher education,Separated,House / apartment,-17269,-8469,1,0,0,0,,1.0,-60.0,0
5090015,M,Y,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-12048,-1587,1,0,0,0,Laborers,2.0,-46.0,0
5135907,F,N,Y,1,171000.0,State servant,Higher education,Separated,House / apartment,-20581,-1751,1,0,0,0,IT staff,2.0,-4.0,0
5024868,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-18611,-3563,1,1,1,0,Security staff,2.0,-51.0,0
5125877,F,Y,Y,2,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11542,-1169,1,0,0,1,Sales staff,4.0,-7.0,0
5132935,F,N,Y,1,157500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-12676,-1350,1,0,0,0,Waiters/barmen staff,2.0,-37.0,0
5009063,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2.0,-27.0,0
5111104,M,Y,Y,0,351000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22329,365243,1,0,0,0,,2.0,-26.0,0
5135639,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,Office apartment,-16743,-808,1,0,1,0,Laborers,1.0,-20.0,0
5052847,F,N,Y,0,45000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15724,-1389,1,1,1,0,Sales staff,2.0,-54.0,0
5088688,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18719,-1473,1,1,1,0,Laborers,3.0,-48.0,0
5117207,F,N,Y,0,81000.0,State servant,Secondary / secondary special,Married,House / apartment,-15109,-8131,1,0,0,0,Medicine staff,2.0,-46.0,0
5114607,F,Y,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19031,365243,1,0,0,0,,2.0,-30.0,0
5132328,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22752,365243,1,0,0,0,,2.0,-12.0,0
5116408,M,Y,Y,2,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-12258,-5450,1,0,0,0,Drivers,4.0,-34.0,0
5078808,M,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,With parents,-10317,-298,1,0,1,0,,3.0,-40.0,0
5024185,F,N,Y,0,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15580,-3503,1,0,0,0,Sales staff,2.0,-56.0,0
5091984,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-21601,-808,1,1,0,1,Managers,2.0,-6.0,0
5069135,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,-15360,-413,1,0,0,1,Core staff,2.0,-1.0,0
5113967,M,Y,N,0,247500.0,Working,Incomplete higher,Single / not married,House / apartment,-8560,-316,1,1,0,0,Managers,1.0,-24.0,0
5067860,F,N,Y,1,193500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16921,-1095,1,0,0,1,Laborers,3.0,-4.0,0
5140107,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20186,-827,1,0,0,0,Laborers,2.0,-19.0,0
5029464,F,Y,Y,1,112500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-10551,-3000,1,0,0,1,Core staff,3.0,-6.0,0
5033776,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-13147,-3738,1,0,1,0,Laborers,4.0,-41.0,0
5112710,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21740,365243,1,0,0,0,,2.0,-2.0,0
5041719,F,N,Y,0,202500.0,State servant,Higher education,Married,House / apartment,-11158,-640,1,0,1,0,High skill tech staff,2.0,-19.0,0
5139814,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2.0,-45.0,0
